blockchain,project,version,block_date,tx_hash,evt_index,token_bought_address,token_bought_amount,token_sold_address,token_sold_amount
optimism,beethoven_x,2,2023-01-22,0x6a660bbea15d3fb2c13c37ec0f6268ead9a3b0370344085751665c8981eaf167,512,0x4200000000000000000000000000000000000042,1.38960477071438,0x4200000000000000000000000000000000000006,0.00195330326074912
optimism,beethoven_x,2,2023-01-21,0xbc0015bacc88ed681b13ee19ef14c3ec74184cb8fe4e96128313f2ab797c283e,8,0x1f32b1c2345538c0c6f582fcb022739c4a194ebb,0.0716016140629488,0x4200000000000000000000000000000000000006,0.0789256223359575
optimism,beethoven_x,2,2023-01-22,0x0d0042f1f3726a6958ef3a491482e734d559cf07ed24d1e19b65541d893fe75d,10,0x7f5c764cbc14f9669b88837ca1490cca17c31607,96.65967,0x1f32b1c2345538c0c6f582fcb022739c4a194ebb,0.0539912808878705
optimism,rubicon,1,2023-01-23,0x9b881a99a4d952ce35e69e938aeb6fa433e9b6aa609338a6451d61231fadd565,106,0x4200000000000000000000000000000000000006,0.0687643728672874,0x7f5c764cbc14f9669b88837ca1490cca17c31607,112.189533
optimism,rubicon,1,2023-01-24,0x0808ab44a5ba3c04cd3411216feb1cf7f6d2408f6173ae0d2c533f1ee9ec7317,6,0x7f5c764cbc14f9669b88837ca1490cca17c31607,10.997583,0x4200000000000000000000000000000000000042,5.01949758830531
optimism,rubicon,1,2023-01-24,0x888942e2eba202731c2bdf4fa1b3bddd03870d3064106bf478b9a0950f3f51c3,6,0x7f5c764cbc14f9669b88837ca1490cca17c31607,8.817783,0x4200000000000000000000000000000000000042,4.02459708671438
optimism,rubicon,1,2023-01-24,0x888942e2eba202731c2bdf4fa1b3bddd03870d3064106bf478b9a0950f3f51c3,15,0x4200000000000000000000000000000000000006,0.00538901884526646,0x7f5c764cbc14f9669b88837ca1490cca17c31607,8.816901
optimism,rubicon,1,2023-01-24,0x888942e2eba202731c2bdf4fa1b3bddd03870d3064106bf478b9a0950f3f51c3,22,0x94b008aa00579c1307b0ef2c499ad98a8ce58e58,8.670616,0x4200000000000000000000000000000000000006,0.00538847955865886
fantom,sushiswap,1,2023-01-20,0xed537c0e7ebd3d654bd8e5cf8ceec84a4fdc0483eee59802c890d0fcfcf1060c,166,0x321162cd933e2be498cd2267a90534a804051b11,0.00756091,0x74b23882a30290451a17c44f4f05243b6b58c76d,0.1022693
fantom,sushiswap,1,2023-01-20,0xd0e069b94d62579995037ae2180a1e88811012383cfc0927092680f87e0ed2d3,29,0x049d68029688eabf473097a2fc38ef61633a3c7a,70.205678,0x21be370d5312f44cb42ce377bc9b8a0cef1a4c83,230
arbitrum,arbswap,1,2022-12-17,0x0e24e2a7c61821707441ac12f8e8d4ce38ff829f94b86a70ede3cfd9af52511a,19,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0.001234459141,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,1.458842
arbitrum,arbswap,1,2022-12-17,0x3390d9871240fc2a540dc5d0dec18cbcc6991c936330c5fbe7513c6a0a990ec0,5,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,19.230924,0xda10009cbd5d07dd0cecc66161fc93d7c9000da1,18.86197078
arbitrum,arbswap,1,2022-12-18,0xea091ea1def1416b81a3903b1c266bd53cb137f8c52d9fab883811440ac9e474,4,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0.01899934141,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,23.112426
arbitrum,balancer,2,2022-10-25,0x8cc9955e4368d88ef78a0c6dc8505da3e7272446e70947126286780daa454f84,3,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,430.19906,0x6694340fc020c5e6b96567843da2df01b2ce1eb6,900
ethereum,balancer,1,2020-08-02,0xac80f41cdfc018bfdc6d37f881fe3def377aa9fd3d0b794c3d7e7ee1e6501ce4,99,0x6b175474e89094c44da98b954eedeac495271d0f,25.34746680728174,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0658152885716226
ethereum,balancer,2,2022-05-06,0xb6bba47d296682416f32fb4264cfe3fe2994284183081beafc8c36cc1e76b1f2,3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,3.755554997108105,0xba100000625a3754423978a60c9317c58a424e3d,758.7236799507402
gnosis,balancer,2,2023-01-20,0x70a7380d73bd8dc96aa2a2ec338f6a660df54e797bab507b5ee04c27e6433844,20,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,2.811201702694398,0xddafbb505ad214d7b80b1f830fccc89b60fb7a83,2.811563
optimism,balancer,2,2023-01-14,0xbcd5b16b59067a5c9dc98fe5fcf0c2ec8b0554249bdb54db423d805d2e20265c,33,0x4200000000000000000000000000000000000006,0.020434661575615593,0x7f5c764cbc14f9669b88837ca1490cca17c31607,31.094857
polygon,balancer,2,2022-02-05,0x24685d2daebdf4ade873366e33863e0c9b349e974270d786fc773cf5bc8554ec,254,0x53e0bca35ec356bd5dddfebbd1fc0fd03fabad39,6.60916362154873,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0.03965
fantom,spartacus_exchange,1,2023-01-23,0x6768ad671c7da39ee9d75b37ad58b77c72982aa7bf21d1dfb030fa7546ad58d9,13,0x04068da6c83afcfa0e13ba15a6696662335d5b75,13273.768685,0x049d68029688eabf473097a2fc38ef61633a3c7a,13276.71125
fantom,spartacus_exchange,1,2023-01-22,0xc0a1b20ead30eb1f7c730afcf9399945ce84b5bcdcb9dabf3bcfa3411499d1b5,6,0x04068da6c83afcfa0e13ba15a6696662335d5b75,25.332101,0x21be370d5312f44cb42ce377bc9b8a0cef1a4c83,67
fantom,equalizer,1,2023-01-22,0xca3fce464272fae479cc0056caa15e882e3fde396a5da883871ba9b8ff1fbbf3,43,0x5cc61a78f164885776aa610fb0fe1257df78e59b,129.98998930892284,0x04068da6c83afcfa0e13ba15a6696662335d5b75,1.049684
fantom,equalizer,1,2023-01-22,0xf72faa8d02ad82c498e2bef2eafa3071d4e531b8245be1defc963f314ab96a24,48,0x049d68029688eabf473097a2fc38ef61633a3c7a,9.017632,0x04068da6c83afcfa0e13ba15a6696662335d5b75,9.019453
fantom,wigoswap,1,2023-01-22,0xecaff2b9aeedca150c05e79e27474e25a2c40722ae2b70b3b90be163f2a9f8b9,15,0x04068da6c83afcfa0e13ba15a6696662335d5b75,87.454047,0x21be370d5312f44cb42ce377bc9b8a0cef1a4c83,220
fantom,wigoswap,1,2023-01-22,0x3a5eaeb4b331a05e24406c955f2ee89c0da7b37365b6049de224aa08d9b4e38b,17,0x1e4f97b9f9f913c46f1632781732927b9019c68b,33.77612953779118,0x21be370d5312f44cb42ce377bc9b8a0cef1a4c83,96.8125
fantom,spiritswap,1,2023-01-23,0x2d2c2b842b1a0118bbfb931715b21ee17d3ae0a0128e6402b3cfa4645e3a69c4,57,0x21be370d5312f44cb42ce377bc9b8a0cef1a4c83,48.501746184182,0x8d11ec38a3eb5e956b052f67da8bdc9bef8abf3e,19.985
fantom,spiritswap,1,2023-01-23,0xf02b0492697aa787cac842b91a47a4f5582386822e7a493dbf278718175ccfbd,4,0x04068da6c83afcfa0e13ba15a6696662335d5b75,282.525324,0x21be370d5312f44cb42ce377bc9b8a0cef1a4c83,700
optimism,synthetix,1,2023-01-29,0x8ae97667b2e098ab76d6fc3e89a62fca7a736894fba7a740a3636f9c64cc8077,7,0xe405de8f52ba7559f9df3c368500b6e6ae6cee49,20,0x8c6f28f2f1a3c87f0f938b96d27520d9751ec8d9,33025.1881585549
optimism,synthetix,1,2023-01-30,0x81f4b75e257aae89b5ac2a79764260131f9db2ff4551cc837e3f758df444e12e,7,0x8c6f28f2f1a3c87f0f938b96d27520d9751ec8d9,67.814135331492,0xe405de8f52ba7559f9df3c368500b6e6ae6cee49,0.04161141
optimism,synthetix,1,2023-01-30,0x26fdd3b38051f353979603153113ba2600290e6e9a4455c4f32a933b52c2e91d,7,0x8c6f28f2f1a3c87f0f938b96d27520d9751ec8d9,0.154574875193123,0xe405de8f52ba7559f9df3c368500b6e6ae6cee49,0.0001
optimism,synthetix,1,2023-01-30,0xe32cc68ee496955f2aee625067b304cea1f066ac5f23cb864ddc1466636e5cff,7,0xfbc4198702e81ae77c06d58f81b629bdf36f0a71,0.128596335180203,0x8c6f28f2f1a3c87f0f938b96d27520d9751ec8d9,0.1396
optimism,synthetix,1,2023-01-30,0x298ec0451a7380c6c5f470414248c896ac473996ecd5cc1b2abfcc542770b536,7,0xc5db22719a06418028a40a9b5e9a7c02959d0d08,437.636404718796,0x8c6f28f2f1a3c87f0f938b96d27520d9751ec8d9,3080.5826
optimism,curve,1,2022-12-02,0x80b901d362d34109fc5ab3d2501390a9a0e54e69388e5eea84469ce77a3b9302,9,0x8c6f28f2f1a3c87f0f938b96d27520d9751ec8d9,73.0574092246244,0x7f5c764cbc14f9669b88837ca1490cca17c31607,72.2707437014961
optimism,curve,1,2022-12-01,0x9b98ca1a43c0b4c7709285f8e591a605905dc35e8f52234410628de6ebf1d365,42,0x7f5c764cbc14f9669b88837ca1490cca17c31607,1.034302,0x8c6f28f2f1a3c87f0f938b96d27520d9751ec8d9,1.03049060456676
optimism,curve,1,2023-01-31,0x77fadc1a0ea6ab065fc3190a24f4f67ff35f22dc824f003cf0656d79089669c4,25,0x8c6f28f2f1a3c87f0f938b96d27520d9751ec8d9,0.435843637716131,0x94b008aa00579c1307b0ef2c499ad98a8ce58e58,0.429232709933431
optimism,curve,1,2023-01-30,0xa0b8591ffcbc148432fd3c603616dce7877f6097d93716d726ef6dae9a6bcd8f,8,0x8c6f28f2f1a3c87f0f938b96d27520d9751ec8d9,0.0218734943841243,0x94b008aa00579c1307b0ef2c499ad98a8ce58e58,0.0215416887092783
optimism,curve,1,2023-01-30,0xfca84e35c36c4d6fe0f40eac69c229e9bf4fa3a12f7b8267ae9609aff58a65af,6,0x7f5c764cbc14f9669b88837ca1490cca17c31607,45.648713,0x8c6f28f2f1a3c87f0f938b96d27520d9751ec8d9,45.6283342082489
optimism,curve,1,2023-01-30,0x76780eb40844a0fc1cbaa16a30d8098d55bec4d774cfee1a7baed9c8dd4f6a92,8,0x8c6f28f2f1a3c87f0f938b96d27520d9751ec8d9,0.0799001414721287,0x94b008aa00579c1307b0ef2c499ad98a8ce58e58,0.0786881443367727
optimism,curve,1,2023-01-30,0x72f451639593a62c0ec916d20de947b11d15f2ae5075452ddf08d68f77b54e87,8,0x8c6f28f2f1a3c87f0f938b96d27520d9751ec8d9,0.0998759919306217,0x94b008aa00579c1307b0ef2c499ad98a8ce58e58,0.0983609378552637
optimism,curve,1,2023-01-31,0xa70d826c5b3b5afbe9585e15f1e58c75cbcc1359784d48de48b9d025270985d9,70,0x7f5c764cbc14f9669b88837ca1490cca17c31607,32.037157,0x94b008aa00579c1307b0ef2c499ad98a8ce58e58,32.036492
optimism,curve,1,2023-01-31,0x2a4ff09a9d921f631e4e14a61fc6f7fd7997691ed40acac415c0988fe93f9f96,39,0x7f5c764cbc14f9669b88837ca1490cca17c31607,16.006302,0x94b008aa00579c1307b0ef2c499ad98a8ce58e58,16.006705
optimism,curve,1,2023-01-30,0xf14d489c5cb44772b1082e7589781fac60d0f559fa2999844b2cbb782d434443,75,0x7f5c764cbc14f9669b88837ca1490cca17c31607,8.00233,0xda10009cbd5d07dd0cecc66161fc93d7c9000da1,8.00249590591778
optimism,curve,1,2023-01-30,0x2615836b17d0b9a467f187a84c497233ee3a815a0ad341d70b63e28d2c6c98df,159,0x7f5c764cbc14f9669b88837ca1490cca17c31607,128.283656,0xda10009cbd5d07dd0cecc66161fc93d7c9000da1,128.286430267516
optimism,curve,1,2023-01-30,0x4569f2998b9f00eea1c372d82a36fa32b7aa7ca9fba7378bf63756614e2733e9,3,0x94b008aa00579c1307b0ef2c499ad98a8ce58e58,255.877053,0xda10009cbd5d07dd0cecc66161fc93d7c9000da1,255.914112076597
optimism,zipswap,1,2022-04-06,0xbdad190b91443e3b18e07e213b2b8ebc2725e188571f0f43eb8962d8f885c932,3,0x7f5c764cbc14f9669b88837ca1490cca17c31607,3867.857072,0x4200000000000000000000000000000000000006,1.15
optimism,zipswap,1,2022-02-05,0x111251020222b3efbd71693d4d5ef3f3e3ff9598f023152877f47ad87f2b60b8,5,0x4200000000000000000000000000000000000006,1.44270162397699,0xda10009cbd5d07dd0cecc66161fc93d7c9000da1,4293.85850577198
optimism,zipswap,1,2022-02-12,0x25b8b0f3465265e895c92353e967bd934d86ae6a0ce9a5a7bf45d967868a1582,9,0x4200000000000000000000000000000000000006,1.00158875384491,0xda10009cbd5d07dd0cecc66161fc93d7c9000da1,2961.21850646285
optimism,zipswap,1,2022-03-06,0xbc6ec237edd3883acd524defb5f1d8635df3610eb195828b4679b3dc9e6e6b0e,4,0x4200000000000000000000000000000000000006,1.89814384488954,0x7f5c764cbc14f9669b88837ca1490cca17c31607,4924.180007
optimism,zipswap,1,2022-03-01,0xb285876c166ca5a4614c28cb838a1067cf12b8a0f5217fe1021427f7d4571548,4,0x7f5c764cbc14f9669b88837ca1490cca17c31607,5587.487912,0x4200000000000000000000000000000000000006,1.9
avalanche_c,trader_joe,2,2023-02-17,0x51c5b4dabbcedf31ab4379eeb163dd8a72db4ed827655e6c4019a84d59e45c0b,55,0x152b9d0fdc40c096757f570a51e494bd4b943e50,0.1884868,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,2.7198489125262477
avalanche_c,trader_joe,2,2023-02-17,0x582496cdacfa83cbb32bdc9e6a7a0baecb31e43ca798728500e783b95c2b6673,14,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,2.7198489125262477,0x152b9d0fdc40c096757f570a51e494bd4b943e50,0.1884868
polygon,quickswap,3,2023-02-17,0x8d1bffc369ccde33fff07cb5edaf58bdc4a63217e5e234d8fe1f3908779610ae,105,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,200,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,293.856899
polygon,quickswap,3,2023-02-17,0x5761ecf943d9ccdec872484d42d45c28f72b3a3760c6da97b573c8a7e2e38af4,192,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,147.193696,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,100
polygon,quickswap,2,2022-10-17,0x89588a0facfd37f5e6787bab1a534d4ceb94b0c630a177397150cd580151f2e0,179,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,13.420646,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063,13.425263636998267
polygon,quickswap,2,2022-10-14,0x7fb5168d79b8a249784a62e266d4d805e98ae81af2b69c54dc23060ce4ceaae9,216,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,494.340474,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0.37290529608348755
polygon,quickswap,2,2022-06-25,0xe9da7260f20bbb8b5d135c217c073758b5474e2973ac9540b4ee919d0219650b,288,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,183.901282,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,300
fantom,beethoven_x,1,2023-02-01,0xb353ea3753bd43f79452a99a5f0b4ba79848eb535406006b2a325e2610cc20c7,10,0xc3bf643799237588b7a6b407b3fc028dd4e037d2,10.79068245,0x21be370d5312f44cb42ce377bc9b8a0cef1a4c83,10.9191819
fantom,beethoven_x,1,2023-02-01,0x406e3b0bfa2b7289eb7a9c37a87f55d1c1f7b5dc1c90cf638ccf6bc06b73f4f0,43,0xc3bf643799237588b7a6b407b3fc028dd4e037d2,154.8200719,0x21be370d5312f44cb42ce377bc9b8a0cef1a4c83,156.6637268
fantom,beethoven_x,1,2023-02-01,0x9ed054600393f6ddfd5e9e271ceacc419ea1ea5c5069032f3bccf6e0bbd1057c,9,0x8d11ec38a3eb5e956b052f67da8bdc9bef8abf3e,4.419601846,0x04068da6c83afcfa0e13ba15a6696662335d5b75,4.417833
fantom,beethoven_x,1,2023-02-01,0x3ad542dcee62446ad4cea36a4606c1dfecdc654d83113509ca43c958737b97b9,44,0x21be370d5312f44cb42ce377bc9b8a0cef1a4c83,1999.4,0x04068da6c83afcfa0e13ba15a6696662335d5b75,1042.833542
fantom,beethoven_x,1,2023-02-01,0xf73a2c4c02eb03d263d39f5b640229bb9b23f8242a5389b37a5c8aedc428b17e,56,0x21be370d5312f44cb42ce377bc9b8a0cef1a4c83,84.55916959,0xc5e2b037d30a390e62180970b3aa4e91868764cd,550.564336
ethereum,pancakeswap,2,2023-01-12,0x176632fa77a3e328cf904f814888f77ee97c57cde0a014d1dedcab92accfc959,247,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.1936898575,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,274.694256
ethereum,pancakeswap,2,2023-01-09,0xc1f7f412ac0636e914b2e55e21ddbb79f313be2d7ca4c5e084db223787c52441,325,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,39.768234,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.03053786191
ethereum,pancakeswap,2,2022-12-01,0x70cb37c8e8a566b850d1475606b3c4b64adf51cca9bb9e32645344b93c99c8f9,17,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,7.607205635,0xdac17f958d2ee523a2206206994597c13d831ec7,9627.386202
ethereum,pancakeswap,2,2022-12-13,0x0ba7e4e4a630729028258782ac77f81444de749ffe9fbc526295c29979a9cca1,49,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1.479851125,0xdac17f958d2ee523a2206206994597c13d831ec7,1948.798982
ethereum,pancakeswap,2,2022-12-13,0xc66b844b06fdfcc8376915467463328e5bd189335f03249670473a247e38741a,300,0xdac17f958d2ee523a2206206994597c13d831ec7,187.010126,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.1401299988
arbitrum,integral,size,2022-07-14,0x16f35abbffc8b50bc985d2db02abeaf337e16de587b85eb3c834b70bf6e9cfc7,3,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0.01900877891605384,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,21.123742
arbitrum,integral,size,2022-10-23,0xb705d45124099b8e98e9dd7205392dbda8a34d40e3ad47a875239cf38c9a81fe,7,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0.000653038267454768,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,0.855361
arbitrum,integral,size,2022-10-29,0x769e31ebc00639ce2a44b9885070473d619ed35ddcdbcff789852067457e2785,4,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,0.03,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0.000018904849893185
arbitrum,integral,size,2022-11-10,0x3d18f064963df7166dd579e65c775b4d4e8260923041e4393615fc032977a9a4,3,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,0.642262,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0.0005
arbitrum,integral,size,2023-01-27,0xbf780d189520cb325350d3c94423f1a46c42387f765f35c4dcca7e1e8bdff06e,10,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,2,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0.0012454151038722
arbitrum,integral,size,2023-03-05,0x8bda9d3016f4e7768181325032442549348c251f2e161852bce177b00143c2ed,7,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0.00291816855303509,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,4.579709
ethereum,integral,size,2022-03-21,0xae7bb04cb102287ca2b832010121bd8fdac1396359a428f50ce992a5c6ebc212,153,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.005070744820370721,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,14.77512
ethereum,integral,size,2022-07-03,0x5534f8443a6a08c6c279e5fbaaaa39ffe5a698de2be8240827dc732320585761,244,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.24908715433948347,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,265.219513
ethereum,integral,size,2023-01-06,0x822561900aada258035a1645eb34c866b9d02638ada3fd9f5dc4739d18d680c1,80,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,89483.765933,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,72
ethereum,integral,size,2023-01-30,0xe51df574230b4e1002606a3cd73d511e85003e19413c6d1db52f3d6b788935a0,158,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,126.18176269960297,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,199977.007606
ethereum,integral,size,2023-02-14,0x7c01d8115c86b110ed4673068feed8febe7d26115d56779161c0d5c1e2a01ae3,170,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,45.174995872186976,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,69953.020039
ethereum,integral,size,2023-03-05,0x93a28f10be5e758a9ac05722595c8a2d8c5900a107ad097e47027eeea57ebe61,91,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,43.29894547565704,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,68000
optimism,sushiswap,trident-cpp,2023-02-25,0x556acdec157c9c7beaecbd3013a988e5ed13e4d4293231274bd0055687b6d3fe,19,0x4200000000000000000000000000000000000042,1.2359258546421,0x7f5c764cbc14f9669b88837ca1490cca17c31607,3.834014
optimism,sushiswap,trident-cpp,2023-02-25,0x49135f081d16041793f3f4c52c91085382c9a8cc2e7bfd6b4d90306ff624f954,22,0x7f5c764cbc14f9669b88837ca1490cca17c31607,13.318854,0x4200000000000000000000000000000000000042,4.48285194988426
optimism,sushiswap,trident-cpp,2023-02-25,0xfec6e552c846e1a321fe73dffd923ba15312066d0b91b3dd1d7d7d169a86e789,10,0x7f5c764cbc14f9669b88837ca1490cca17c31607,1.791866,0x94b008aa00579c1307b0ef2c499ad98a8ce58e58,1.839893
optimism,sushiswap,trident-sp,2022-10-10,0x83c508e618dc0994dfbb7cdc027e5959fab51038dce9d561c75179e09f86f47e,17,0x8c6f28f2f1a3c87f0f938b96d27520d9751ec8d9,7.60726339281,0x7f5c764cbc14f9669b88837ca1490cca17c31607,7.749999
optimism,sushiswap,trident-sp,2022-10-04,0x62e0ddfab23a326c20b192d2532493ab8457a2ae8eddcc935bf467d88d6fe745,17,0xda10009cbd5d07dd0cecc66161fc93d7c9000da1,3.999622063709,0x7f5c764cbc14f9669b88837ca1490cca17c31607,4.000001
bnb,pancakeswap,mmpool,2023-03-03,0x42b4dcf040808d2a22928744c0a78aaf9873b30b027a638ae93b1983295cf0fc,306,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,6.944209657,0x55d398326f99059ff775485246999027b3197955,2012.077814
bnb,pancakeswap,mmpool,2023-03-03,0x653194cae17a57e6b1ceddb9e7fcd917435094460772c16d9bf0a97b60a4b9b2,94,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0.3451386066,0x55d398326f99059ff775485246999027b3197955,100
bnb,pancakeswap,mmpool,2023-03-03,0x590e143ba81d3aca84b3e84391f7943af2aedbbb3fb600eea4b455cc974c519a,390,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0.3394153334,0x55d398326f99059ff775485246999027b3197955,98.37106848
bnb,pancakeswap,mmpool,2023-03-03,0x0d9e5f3bb655fdab7281e376d5baba55867a8f16bfe53f2c6dfa8e88885b5570,255,0x55d398326f99059ff775485246999027b3197955,150,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0.5188477066
bnb,pancakeswap,mmpool,2023-03-03,0x077b09506b8b3cf5fa5737ff1b5f865f5cb846eca7325abe08092b043f9f6fcd,107,0xe9e7cea3dedca5984780bafc599bd69add087d56,53,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0.183167344
ethereum,pancakeswap,mmpool,2023-03-09,0x4a4e3ed3c8048ae97d776d90a8e6c7a20036aefb98846dd5158a01dd29b0996d,231,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,71.119581,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0462709406
ethereum,pancakeswap,mmpool,2023-03-09,0x19cc99f99a1c638bf5a45711a50f3c185cedd9ad4e1cbda231895c6d0f365abf,277,0xdac17f958d2ee523a2206206994597c13d831ec7,1283.292428,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.8356205947
ethereum,pancakeswap,mmpool,2023-03-09,0x7d97ffaff69d26a44b1f0347675fe839cb72c886b46e94becec16a381a6e6c8e,349,0x4fabb145d64652a948d72533023f6e7a623c7c53,38.18645876,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.02489566923
ethereum,pancakeswap,mmpool,2023-03-09,0xe8fceccb966aa76d8b847f0b067f987b233313699d53a8dfd95f3e4869b9c621,500,0x4fabb145d64652a948d72533023f6e7a623c7c53,39.47962744,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.02571453404
ethereum,pancakeswap,mmpool,2023-03-09,0x06e1b3740c4a4d8fa60f7ddf6defb706f1ec64c563b697f0695647921b2b8c89,288,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1535.457365,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1
bnb,pancakeswap,stableswap,2022-09-30,0xc8e562b51d15bc7dcc461f0d8f674c368cb17d5b338c825fc2021da4e070635d,42,0x0782b6d8c4551b9760e74c0545a9bcd90bdc41e5,44.96591897,0xe9e7cea3dedca5984780bafc599bd69add087d56,45
bnb,pancakeswap,stableswap,2023-02-23,0x926a9463e8b1c94b267f8996c0aa3d25f0650b16d84cdf22c5c8cbd175b35a92,95,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,29.52590913,0xe9e7cea3dedca5984780bafc599bd69add087d56,29.53001786
bnb,pancakeswap,stableswap,2023-02-23,0x2748ee8746f8ef3188f256312489cf877f819725c7b8526eabd2588437bced33,318,0xe9e7cea3dedca5984780bafc599bd69add087d56,17.00035523,0x55d398326f99059ff775485246999027b3197955,17
bnb,pancakeswap,stableswap,2023-02-23,0xac4971ca3d750e40957720b9ed7d312de71868da236c5775f6cee8dc6a14bf30,226,0x55d398326f99059ff775485246999027b3197955,1000.607238,0xe9e7cea3dedca5984780bafc599bd69add087d56,1000.83
bnb,pancakeswap,stableswap,2023-02-23,0xe71f7a8812df06a0b36b88a2746d1d48ad39bb5bcb61c23572aeea04df96cc50,181,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,2499.859114,0x55d398326f99059ff775485246999027b3197955,2500
arbitrum,clipper,1,2022-12-15,0x4e8b282691842b546869ff2ffb6e33e515d609bced31527bc049f92e6e00c831,3,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,5.490002,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,5.49
arbitrum,clipper,1,2022-12-15,0x3c63866b0a50ef829cf1431b90116fad82e44823228dfa57a6fb43eda552304b,2,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,10.474675,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0.0083
arbitrum,clipper,1,2023-02-15,0x52f3a5f2a8217e8bba343841bd379c076cfa06c1279d64ee43f891fc4aaedebc,3,0xda10009cbd5d07dd0cecc66161fc93d7c9000da1,114.4518751,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,114.56
arbitrum,clipper,1,2022-12-17,0x283d63748d6390489926c305d148468c5308c75e58ea120fb0329a345b9c9447,22,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0.04963966456,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,58.644399
